text,percent
" te etiquete en un meme, perro",0.4
" : Artículo 8, la Declaración Universal de los #DDHH: 

Toda persona tiene derecho a un recurso efectivo, ante los tribunales…",0
"Los chinos son una verga no pudieron sembrar maíz, trigo o soya... van y siembran algodón ya van con la idea de mon… ",0.425
"  Este es un viejito terco y necio",0.45
" : —¿Que tan pendejo estabas en la primaria?—Pues le lanzaba pokemones a la profe diciendo Pikachu yo te elijo! ",0.3
" : Jajajaja mi estimado ex colega del Directorio de . Imposible que el pais no quedara arruinado en manos de esta bestia p…",0.475
" Así se puede ser mangante a tope y además de chorizo mamarracho",0.725
" : Muchas gracias a todos los que me mandaron felicitaciones ayer por mi cumpleaños. Gracias por sus palabras y por permi…",0
"no seas puta, se prostituta ",0.95
" Es un desgraciado y un indeseable",0.8
"La comiquita preferida de mia y de mis hermanos en nuestra infancia... ",0
"Ok pero La bruja es un nivel superior.",0.4
"Perro viejo",0.55
" : Cantabria, un cántabro que ha denunciado corrupción y ha mejorado Cantabria lleva 120 días en huelga. Los corruptos m han…",0
"Que angurrienta de mierda toda la boca quemada tengo pero queria comer ya la empanada",0.125
"El siguiente paso es dormir dentro de la fábrica o la oficina...",0
" Excelente. Desde que te sigo mi vida ha cambiado favorablemente gracias a esos textos de motivación y s… ",0
" : Tenía tierra en los pulmones. La enterró viva. Que prendemos fuego primero? Propongo a la casa de los que comentaban que los criminales eran inocentes",0.625
